dataset,image,scale,method,degradation,lr_source_file,metric_border_pixels,dimension_policy,ssim_protocol,nedi_window_size,nedi_edge_threshold,nedi_scale_strategy,nedi_native_passes,nedi_edge_pixel_count,nedi_pixel_count,nedi_bilinear_fallback_count,nedi_numerical_fallback_count,nedi_dimension_adjustment,nedi_native_width,nedi_native_height,nedi_sampling_grid,psnr_y,ssim_y,psnr_rgb,ssim_rgb,latency_mean_ms,latency_median_ms,latency_std_ms,latency_min_ms,latency_max_ms,warmup_runs,timed_runs,hr_width,hr_height,lr_width,lr_height,generated_at_utc,python_version,numpy_version,pillow_version,skimage_version,operating_system,processor,compute_instance,execution_mode,worker_count
BSD100,86068.png,x4,nedi,prepared_bicubic_lr,86068.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,47954,45912,97490,0,True,480,320,even_insertion_2x_half_pixel_aligned,26.301387221186342,0.4941035183876313,24.916280955039177,0.44710773797728837,7819.6394668,7864.2715965,129.4155822849449,7532.570523,7952.694896,3,10,481,321,120,80,2026-08-31T20:11:10.407872+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,87046.png,x4,nedi,prepared_bicubic_lr,87046.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,86332,82971,60431,0,True,480,320,even_insertion_2x_half_pixel_aligned,24.427565777330877,0.6776094306801378,23.084059566239628,0.6515261072010498,8838.1553763,8810.199113499999,104.59166572546745,8708.797024,9027.151325,3,10,481,321,120,80,2026-08-31T20:11:52.302539+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,89072.png,x4,nedi,prepared_bicubic_lr,89072.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,66514,63525,79877,0,True,320,480,even_insertion_2x_half_pixel_aligned,24.8104609705478,0.6250603885868833,23.457736424085283,0.5872273986581094,8377.6159823,8370.1118665,96.72279344439244,8241.613912,8560.107279,3,10,321,481,80,120,2026-08-31T20:11:52.325221+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,97033.png,x4,nedi,prepared_bicubic_lr,97033.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,77731,74880,68522,0,True,480,320,even_insertion_2x_half_pixel_aligned,22.855263224753376,0.5933582238489278,21.514156299674273,0.5626221985373758,8350.6735521,8317.7976495,96.60052369425978,8206.502177,8528.670149,3,10,481,321,120,80,2026-08-31T20:12:59.766309+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_001.png,x4,nedi,prepared_bicubic_lr,img_001.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,251444,247183,369808,0,False,1024,644,even_insertion_2x_half_pixel_aligned,25.00889908653601,0.6634556136329745,23.543405969123775,0.6187188085276283,36542.8419806,36458.2264725,186.0848795724419,36335.887787,36878.120691,3,10,1024,644,256,161,2026-08-31T20:21:09.161810+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_002.png,x4,nedi,prepared_bicubic_lr,img_002.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,444314,438399,297539,0,False,1024,768,even_insertion_2x_half_pixel_aligned,24.0723171760194,0.6819725256813258,22.71768937047447,0.6537546943868485,47699.862530700004,47560.884171,466.49789976335524,47284.534968,48924.961621,3,10,1024,768,256,192,2026-08-31T20:23:34.357278+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_003.png,x4,nedi,prepared_bicubic_lr,img_003.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,386454,380077,271447,0,False,1024,680,even_insertion_2x_half_pixel_aligned,21.847251942101916,0.5353041262823465,20.266941821842067,0.49116068803012025,41796.258021,41794.7284915,194.40569308296008,41559.82818,42145.910023,3,10,1024,680,256,170,2026-08-31T20:22:17.252107+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_004.png,x4,nedi,prepared_bicubic_lr,img_004.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,482817,475675,175849,0,False,1024,680,even_insertion_2x_half_pixel_aligned,20.391514430408012,0.6494065108442824,19.09533674871931,0.6145373826864734,44290.3190317,44219.9487465,267.7283757055188,43985.743974,44815.60027,3,10,1024,680,256,170,2026-08-31T20:22:49.537206+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_005.png,x4,nedi,prepared_bicubic_lr,img_005.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,259436,256898,479040,0,False,1024,768,even_insertion_2x_half_pixel_aligned,23.165735673728097,0.8371235601458632,21.789533769343965,0.8089203578585528,42616.4616964,42645.5946265,237.39435148133379,42292.98656,43005.4316,3,10,1024,768,256,192,2026-08-31T20:30:23.654264+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_006.png,x4,nedi,prepared_bicubic_lr,img_006.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,565568,557845,423661,0,False,1024,1024,even_insertion_2x_half_pixel_aligned,20.536841478518554,0.4833898886453204,19.16695695093854,0.4498883517630517,62953.8546153,63004.7059835,221.60900339233888,62593.224284,63262.247912,3,10,1024,1024,256,256,2026-08-31T20:35:57.708924+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_007.png,x4,nedi,prepared_bicubic_lr,img_007.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,390317,384524,267000,0,False,1024,680,even_insertion_2x_half_pixel_aligned,25.85186991798626,0.7553399475561018,24.348043799752613,0.7251938201240375,41730.2595386,41689.299098,163.3678404609313,41534.372344,42018.002421,3,10,1024,680,256,170,2026-08-31T20:31:53.789532+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_008.png,x4,nedi,prepared_bicubic_lr,img_008.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,380572,373869,174056,0,False,1024,572,even_insertion_2x_half_pixel_aligned,19.532050949723946,0.47082747232108785,18.259654299567657,0.4556301960582632,36575.0821769,36612.1112915,235.17944635098453,36009.904913,36881.168398,3,10,1024,572,256,143,2026-08-31T20:31:30.157747+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_009.png,x4,nedi,prepared_bicubic_lr,img_009.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,128084,126892,635905,0,False,1024,796,even_insertion_2x_half_pixel_aligned,30.61211737551985,0.853384768966684,28.86472077855728,0.8275371435531905,40300.9702225,40245.417972,217.5474029076982,39955.269786,40697.795067,3,10,1024,796,256,199,2026-08-31T20:39:07.847776+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_010.png,x4,nedi,prepared_bicubic_lr,img_010.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,216219,213957,568025,0,False,1024,816,even_insertion_2x_half_pixel_aligned,23.888145156144645,0.7968269092464653,22.475235139116915,0.7690202244921149,43562.1908606,43659.633974,337.0311155781591,42991.008114,44020.2818,3,10,1024,816,256,204,2026-08-31T20:40:57.578766+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_011.png,x4,nedi,prepared_bicubic_lr,img_011.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,312448,308507,231744,0,False,564,1024,even_insertion_2x_half_pixel_aligned,15.612387154105063,0.5916151196608536,14.290465842228325,0.5490706820366488,34267.5520367,34348.964176,253.67756629869407,33827.708277,34539.231614,3,10,564,1024,141,256,2026-08-31T20:39:19.316338+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_012.png,x4,nedi,prepared_bicubic_lr,img_012.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,379347,372541,363397,0,False,1024,768,even_insertion_2x_half_pixel_aligned,22.41108218713393,0.6048401120865468,20.52070645470811,0.5772403955883596,45308.0273096,45243.205544,635.6693857657413,44537.128282,46765.25081,3,10,1024,768,256,192,2026-08-31T20:45:48.580640+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_013.png,x4,nedi,prepared_bicubic_lr,img_013.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,367140,359820,372281,0,False,1024,764,even_insertion_2x_half_pixel_aligned,26.343989926916414,0.7233230987096747,25.027879708152156,0.6656999555418411,45318.9048091,45444.246002500004,682.8160134188029,43975.543066,46426.40229,3,10,1024,764,256,191,2026-08-31T20:48:55.368012+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_014.png,x4,nedi,prepared_bicubic_lr,img_014.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,442379,438206,543300,0,False,1024,1024,even_insertion_2x_half_pixel_aligned,21.247219991865226,0.5738531053624208,19.930409044597265,0.5492758113160434,59666.7237598,59725.572194,543.3536951105696,58625.666452,60651.134168,3,10,1024,1024,256,256,2026-08-31T20:52:12.427083+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_015.png,x4,nedi,prepared_bicubic_lr,img_015.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,340965,337689,402086,0,False,1024,772,even_insertion_2x_half_pixel_aligned,23.119946229074802,0.6123126959914278,21.75862866077683,0.5526079518638013,45133.2541145,45087.7945235,349.38277453728415,44609.25222,45844.679837,3,10,1024,772,256,193,2026-08-31T20:50:42.916414+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_016.png,x4,nedi,prepared_bicubic_lr,img_016.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,293205,291366,690140,0,False,1024,1024,even_insertion_2x_half_pixel_aligned,25.90266526798301,0.8390796938441512,24.480174985171097,0.8179792496919253,55429.2960818,55474.237924,510.72987607963245,54287.42772,56270.990619,3,10,1024,1024,256,256,2026-08-31T20:57:49.737176+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_017.png,x4,nedi,prepared_bicubic_lr,img_017.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,350460,346218,316817,0,False,1024,692,even_insertion_2x_half_pixel_aligned,23.312164571649667,0.7069788602901695,21.838595687164872,0.6855130259131395,41728.9934762,41674.387858,259.1140482831066,41398.86233,42119.557723,3,10,1024,692,256,173,2026-08-31T20:57:56.016206+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_018.png,x4,nedi,prepared_bicubic_lr,img_018.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,418053,411429,324509,0,False,1024,768,even_insertion_2x_half_pixel_aligned,24.45149700700131,0.5910280844607031,22.688030162232955,0.5444568443007066,47078.1601914,47291.3564585,886.125588834012,45174.263953,48090.81566,3,10,1024,768,256,192,2026-08-31T21:00:55.338671+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_019.png,x4,nedi,prepared_bicubic_lr,img_019.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,332408,328244,323280,0,False,1024,680,even_insertion_2x_half_pixel_aligned,18.683664748466978,0.631993956189866,17.336642534335258,0.5739411346439257,40215.33618,40364.741197,793.37182233185,38727.006419,41288.492083,3,10,1024,680,256,170,2026-08-31T21:00:56.805366+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_020.png,x4,nedi,prepared_bicubic_lr,img_020.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,650989,644395,505927,0,False,1280,960,even_insertion_2x_half_pixel_aligned,20.20311033185308,0.5722557899211834,18.81475032326176,0.5517160009910321,73572.4518155,74085.187344,1229.4302236860642,71209.99601,75058.023415,3,10,1280,960,320,240,2026-08-31T21:13:45.612792+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_021.png,x4,nedi,prepared_bicubic_lr,img_021.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,325326,318206,575799,0,False,796,1200,even_insertion_2x_half_pixel_aligned,27.252345032655644,0.7095706412919643,25.77633927283353,0.671738620486424,52232.3476013,52164.416246,1159.7946845091383,50278.861981,54003.559961,3,10,796,1200,199,300,2026-08-31T21:09:12.734105+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_022.png,x4,nedi,prepared_bicubic_lr,img_022.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,228780,226429,425095,0,False,1024,680,even_insertion_2x_half_pixel_aligned,24.728304907392634,0.6757749012492904,23.322987274729975,0.6482394118801479,37310.6220055,37025.569419499996,808.4154879526208,36174.847086,38747.583092,3,10,1024,680,256,170,2026-08-31T21:09:04.169946+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_023.png,x4,nedi,prepared_bicubic_lr,img_023.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,499088,492729,488777,0,False,1024,1024,even_insertion_2x_half_pixel_aligned,26.794955246594174,0.8217994531503059,25.058961800461923,0.7943390476879567,61111.3735158,61456.39531,1059.5844749449786,58941.822818,62294.15145,3,10,1024,1024,256,256,2026-08-31T21:14:13.167771+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_024.png,x4,nedi,prepared_bicubic_lr,img_024.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,416989,407927,224412,0,False,1024,660,even_insertion_2x_half_pixel_aligned,17.989218235217706,0.45366839006188875,16.650866006971615,0.43436076787484174,41731.7830932,41960.9628775,702.2435435787195,40235.41473,42692.071148,3,10,1024,660,256,165,2026-08-31T21:18:08.442680+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_025.png,x4,nedi,prepared_bicubic_lr,img_025.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,282352,276225,429017,0,False,1024,736,even_insertion_2x_half_pixel_aligned,26.57077507044024,0.8153261867320418,25.149773671637774,0.7804907766297434,41897.0846211,41964.859511,617.9703488052364,40635.008452,42787.668467,3,10,1024,736,256,184,2026-08-31T21:18:18.552120+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_026.png,x4,nedi,prepared_bicubic_lr,img_026.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,164313,161160,574778,0,False,1024,768,even_insertion_2x_half_pixel_aligned,25.536053731762745,0.6207287378534209,24.06723270424845,0.5608355687984337,39397.6965115,39197.6174815,618.6855254803805,38713.597479,40532.334372,3,10,1024,768,256,192,2026-08-31T21:22:19.588209+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_027.png,x4,nedi,prepared_bicubic_lr,img_027.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,302637,298935,498395,0,False,1024,832,even_insertion_2x_half_pixel_aligned,26.37559335555342,0.7148578623690377,25.06618319176916,0.6854409512925518,46108.0813694,45944.18255,649.8180900670591,45263.395818,47511.330999,3,10,1024,832,256,208,2026-08-31T21:24:14.978809+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_028.png,x4,nedi,prepared_bicubic_lr,img_028.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,186463,184589,466935,0,False,1024,680,even_insertion_2x_half_pixel_aligned,28.103431307833738,0.8052571837463498,26.781509995957002,0.7822872513977875,35829.5430624,35843.26931249999,490.77926469127556,35004.007463,36432.520639,3,10,1024,680,256,170,2026-08-31T21:25:54.122544+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_029.png,x4,nedi,prepared_bicubic_lr,img_029.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,262053,258690,388997,0,False,1024,676,even_insertion_2x_half_pixel_aligned,22.748482252150517,0.7090181179397435,21.402105809176057,0.6735161085297673,38024.2590832,38043.308269999994,556.0010528930769,37187.980993,38832.964929,3,10,1024,676,256,169,2026-08-31T21:26:32.000219+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_030.png,x4,nedi,prepared_bicubic_lr,img_030.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,445623,440364,211160,0,False,680,1024,even_insertion_2x_half_pixel_aligned,21.394102963549223,0.611929887411184,19.729329936514596,0.5740730497018317,43480.566933,43415.92424,263.79771500920936,43133.746434,44139.771839,3,10,680,1024,170,256,2026-08-31T21:31:44.454617+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_031.png,x4,nedi,prepared_bicubic_lr,img_031.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,309187,305014,346510,0,False,1024,680,even_insertion_2x_half_pixel_aligned,22.51412454648773,0.6733415409455122,21.0861796573763,0.6290633983800855,39819.2296989,39779.0224235,269.2011062507172,39416.916293,40434.311259,3,10,1024,680,256,170,2026-08-31T21:32:52.823852+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_032.png,x4,nedi,prepared_bicubic_lr,img_032.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,191545,188269,463255,0,False,1024,680,even_insertion_2x_half_pixel_aligned,25.947541690724524,0.751803337384917,24.463244697113517,0.7219401567857938,36488.7329257,36451.156143,318.0815726601464,36094.853463,37216.899083,3,10,1024,680,256,170,2026-08-31T21:33:49.329731+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_033.png,x4,nedi,prepared_bicubic_lr,img_033.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,196974,194419,457105,0,False,1024,680,even_insertion_2x_half_pixel_aligned,24.069874602130874,0.6654588961499176,22.510616308164373,0.6312830228212065,36704.0694587,36668.555778,132.5425417927764,36518.882679,36911.313087,3,10,1024,680,256,170,2026-08-31T21:34:30.943729+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_034.png,x4,nedi,prepared_bicubic_lr,img_034.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,326712,321836,329688,0,False,1024,680,even_insertion_2x_half_pixel_aligned,21.229846234273765,0.4615074699036345,19.410504396136545,0.4418607586579563,40748.9740449,40436.6537635,973.4733259574008,39674.991967,42479.6463,3,10,1024,680,256,170,2026-08-31T21:40:32.718505+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_035.png,x4,nedi,prepared_bicubic_lr,img_035.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,328805,322986,336212,0,False,1024,688,even_insertion_2x_half_pixel_aligned,24.72524060136688,0.7309593573082628,23.290521682938838,0.7017320314148915,41566.3194183,41485.27299,893.5172250976266,40295.446241,43000.273947,3,10,1024,688,256,172,2026-08-31T21:41:51.050230+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_036.png,x4,nedi,prepared_bicubic_lr,img_036.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,271979,268930,401779,0,False,700,1024,even_insertion_2x_half_pixel_aligned,25.059667918604333,0.7815892834594486,23.737746606727598,0.7624047993452842,40890.6018111,41109.4541285,742.9284849889541,39632.580496,41847.128695,3,10,700,1024,175,256,2026-08-31T21:42:37.858630+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_037.png,x4,nedi,prepared_bicubic_lr,img_037.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,393570,384686,324393,0,False,740,1024,even_insertion_2x_half_pixel_aligned,23.556334910353645,0.6702917899657214,22.182154006193507,0.6332042263056975,46497.274964,46544.2518575,639.409175324986,45365.12009,47319.387093,3,10,740,1024,185,256,2026-08-31T21:44:30.259110+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
