dataset,image,scale,method,psnr,ssim,runtime_ms
Urban100,img_024.png,x3,bicubic,18.291198742091016,0.5949578209283654,17.29898499979754
Urban100,img_025.png,x3,bicubic,26.18021771976595,0.8307464189790346,12.543564998850343
Urban100,img_026.png,x3,bicubic,24.917147107283995,0.6100220210960051,12.410836998242303
Urban100,img_027.png,x3,bicubic,26.322312745900565,0.7672897357047265,13.14581599945086
Urban100,img_028.png,x3,bicubic,28.599190974290536,0.8445317666688812,10.891230000197538
Urban100,img_029.png,x3,bicubic,22.60205681740662,0.755565778738637,10.857397001018398
Urban100,img_030.png,x3,bicubic,21.40511990793819,0.7292799567897063,10.681400999601465
Urban100,img_031.png,x3,bicubic,22.444784454515872,0.7655552168468492,11.519653000505059
Urban100,img_032.png,x3,bicubic,25.771200258517645,0.7952245015694593,10.857343000679975
Urban100,img_033.png,x3,bicubic,23.616820516091778,0.7034746864430307,11.112574000435416
Urban100,img_034.png,x3,bicubic,20.62748062980002,0.5941537965197754,10.803113000292797
Urban100,img_035.png,x3,bicubic,23.096230608545678,0.7840286887239595,11.0438219999196
Urban100,img_036.png,x3,bicubic,25.55164413034418,0.847765055279372,11.248232000070857
Urban100,img_037.png,x3,bicubic,24.34854437561642,0.8006787373380989,11.69294200008153
Urban100,img_038.png,x3,bicubic,24.33452698543617,0.5915591699540054,12.49258300049405
Urban100,img_039.png,x3,bicubic,20.414063520144936,0.660203921960898,12.038195000059204
Urban100,img_040.png,x3,bicubic,19.629528068954627,0.7722344968006737,9.274994999941555
Urban100,img_041.png,x3,bicubic,21.23156985096436,0.7766561177379598,12.414860999342636
Urban100,img_042.png,x3,bicubic,25.235323221264526,0.8420940799968214,10.681845998988138
Urban100,img_043.png,x3,bicubic,22.502665594474568,0.823716459764877,10.739724999439204
Urban100,img_044.png,x3,bicubic,27.913054247628178,0.8286633126010522,10.771864999696845
Urban100,img_045.png,x3,bicubic,21.084758743782658,0.6658819267326144,12.263448999874527
Urban100,img_046.png,x3,bicubic,22.120714775317886,0.7489261886775598,18.750597000689595
Urban100,img_047.png,x3,bicubic,19.5345641516827,0.7242415264562435,17.40111899925978
Urban100,img_048.png,x3,bicubic,18.187845845056675,0.7656910057740642,18.260343000292778
Urban100,img_049.png,x3,bicubic,20.384602771741235,0.6938110592283359,17.823316000431078
Urban100,img_050.png,x3,bicubic,23.43917352272529,0.7464022541757326,19.429022000622354
Urban100,img_051.png,x3,bicubic,24.928780001266297,0.8160239309478031,18.31556199977058
Urban100,img_052.png,x3,bicubic,23.958215265889077,0.7984729014063786,18.20060200043372
Urban100,img_053.png,x3,bicubic,20.14298911363695,0.7044550213478917,17.527022000649595
Urban100,img_054.png,x3,bicubic,19.433705243183056,0.6303303861562206,18.71605100132001
Urban100,img_055.png,x3,bicubic,25.66265650828433,0.8355456912359069,12.066544999470352
Urban100,img_056.png,x3,bicubic,22.30028294924823,0.7271276175790718,19.664520001242636
Urban100,img_057.png,x3,bicubic,26.34779315836861,0.8377041814985545,11.84956500037515
Urban100,img_058.png,x3,bicubic,22.65773704167217,0.8082675799269841,11.09327099948132
Urban100,img_059.png,x3,bicubic,19.755443238094642,0.6977389840282197,10.434468000312336
Urban100,img_060.png,x3,bicubic,20.43492211167778,0.5402883495506722,10.788417001094786
Urban100,img_061.png,x3,bicubic,22.7219005675396,0.7313143415774386,10.513174000152503
Urban100,img_062.png,x3,bicubic,19.66073112784095,0.7426390196839,10.9016509995854
Urban100,img_063.png,x3,bicubic,18.25607881121892,0.5100706634221769,16.45187499889289
Urban100,img_064.png,x3,bicubic,24.99833716640873,0.7859186771025631,10.706789998948807
Urban100,img_065.png,x3,bicubic,23.69833166593495,0.7259402345191933,10.84904299932532
Urban100,img_066.png,x3,bicubic,20.819577784380726,0.6449062139138741,13.975967998703709
Urban100,img_067.png,x3,bicubic,16.86749958182944,0.7747001708198781,11.198963000424556
Urban100,img_068.png,x3,bicubic,27.269676754209748,0.8289344140202578,16.022222998799407
Urban100,img_069.png,x3,bicubic,22.72136313968757,0.715262903909601,15.291981999325799
Urban100,img_070.png,x3,bicubic,20.809996409782613,0.5992005947933277,12.402197999108466
Urban100,img_071.png,x3,bicubic,25.330985800870742,0.6156937289697845,12.381381000523106
Urban100,img_072.png,x3,bicubic,16.757529480232236,0.6951486421252459,11.182932001247536
Urban100,img_073.png,x3,bicubic,19.65676459209766,0.6121900811726565,12.162664999777917
Urban100,img_074.png,x3,bicubic,21.601585426194205,0.6546804899758696,10.706033999667852
Urban100,img_075.png,x3,bicubic,26.664011405492033,0.8236195191017975,18.368501001532422
Urban100,img_076.png,x3,bicubic,21.65804111050352,0.7434447414196947,19.06670300013502
Urban100,img_077.png,x3,bicubic,21.315813314329944,0.6736667911317501,18.518072000006214
Urban100,img_078.png,x3,bicubic,25.883416029122195,0.7347613265464448,15.665681001337362
Urban100,img_079.png,x3,bicubic,23.592047000214684,0.6759171272579629,21.993599000779795
Urban100,img_080.png,x3,bicubic,32.87351332242275,0.9315655661983548,21.131385999979102
Urban100,img_081.png,x3,bicubic,28.58940292176845,0.9152926824494972,27.79895599996962
Urban100,img_082.png,x3,bicubic,28.240028932088997,0.900739932044106,32.47326500058989
Urban100,img_083.png,x3,bicubic,20.26097651220393,0.6517100009005224,16.621931999907247
Urban100,img_084.png,x3,bicubic,26.570127731883183,0.7881187229854559,16.149253999174107
Urban100,img_085.png,x3,bicubic,26.21559669973598,0.8892331873726008,10.682047000955208
Urban100,img_086.png,x3,bicubic,28.32667644374979,0.8688317732715604,12.227469000208657
Urban100,img_087.png,x3,bicubic,22.869109348034364,0.7850040484672,16.348831000868813
Urban100,img_088.png,x3,bicubic,18.331201640950404,0.5563843285146785,11.258507000093232
Urban100,img_089.png,x3,bicubic,25.338016036627593,0.7129194028358862,13.484846000210382
Urban100,img_090.png,x3,bicubic,31.25914791538451,0.9236460115674937,10.819930001161993
Urban100,img_091.png,x3,bicubic,21.56973758497131,0.6335621158384943,10.879830999328988
Urban100,img_092.png,x3,bicubic,16.041248462891293,0.5179256468934854,10.900692001087009
Urban100,img_093.png,x3,bicubic,24.415365254565558,0.8673670718719685,12.405501998728141
Urban100,img_094.png,x3,bicubic,25.080958752797642,0.7417061506614332,12.182100999780232
Urban100,img_095.png,x3,bicubic,18.281009866486563,0.4176134407762458,12.353766000160249
Urban100,img_096.png,x3,bicubic,21.526009164275163,0.7726862803373994,12.348693000603816
Urban100,img_097.png,x3,bicubic,22.77083972855827,0.7303549249581235,11.611705000177608
Urban100,img_098.png,x3,bicubic,19.058384993363813,0.5073681198642251,11.394948000088334
Urban100,img_099.png,x3,bicubic,21.497369180848786,0.663696767308295,12.990761999390088
Urban100,img_100.png,x3,bicubic,20.491103918496574,0.615296282360911,16.7030029988382
