dataset,image,scale,method,psnr,ssim,runtime_ms
Urban100,img_047.png,x4,bicubic,18.554848095811487,0.6431203870530311,96.24556400012807
Urban100,img_048.png,x4,bicubic,16.967813207347373,0.6853006470096495,17.265374000999145
Urban100,img_049.png,x4,bicubic,19.04544446467038,0.5984557605289335,14.723464999406133
Urban100,img_050.png,x4,bicubic,22.25851542480673,0.6698430592823196,9.97916000051191
Urban100,img_051.png,x4,bicubic,23.39086580104094,0.7378561226408005,11.353990001225611
Urban100,img_052.png,x4,bicubic,22.46605629396854,0.7252073003890614,10.06135500028904
Urban100,img_053.png,x4,bicubic,18.973057447716133,0.6085735990127183,9.703319001346244
Urban100,img_054.png,x4,bicubic,18.492452583125417,0.5383080850743323,11.76424400000542
Urban100,img_055.png,x4,bicubic,23.249080380490554,0.7506399472354403,11.638030000540311
Urban100,img_056.png,x4,bicubic,20.860853857229763,0.627070775200797,11.338023999996949
Urban100,img_057.png,x4,bicubic,24.77550024236182,0.7787570879672421,10.663913999451324
Urban100,img_058.png,x4,bicubic,21.00575005918822,0.7251100052987901,10.57383899933484
Urban100,img_059.png,x4,bicubic,19.103102769321776,0.6435288193824461,16.10901899948658
Urban100,img_060.png,x4,bicubic,19.62117308352013,0.45262797920494485,10.18966899937368
Urban100,img_061.png,x4,bicubic,21.436769095426136,0.6353462829764368,9.930136000548373
Urban100,img_062.png,x4,bicubic,18.49023048095374,0.6498455682262865,10.044464001111919
Urban100,img_063.png,x4,bicubic,16.744474208835193,0.40613652663467104,14.238891999411862
Urban100,img_064.png,x4,bicubic,23.613001623840674,0.706818096402503,9.916967001117882
Urban100,img_065.png,x4,bicubic,22.29523642417773,0.6141900174996837,10.162869999476243
Urban100,img_066.png,x4,bicubic,20.02211618854185,0.5582703209272056,13.073796999378828
Urban100,img_067.png,x4,bicubic,15.539827989749764,0.694769283963577,10.095834999447106
Urban100,img_068.png,x4,bicubic,25.556919392303712,0.742421996523726,14.93447900065803
Urban100,img_069.png,x4,bicubic,21.628154514136956,0.6246163613175533,14.202129001205321
Urban100,img_070.png,x4,bicubic,20.198158391706563,0.5277714801253298,12.441651000699494
Urban100,img_071.png,x4,bicubic,24.335964263367305,0.5265400618690496,20.362082999781705
Urban100,img_072.png,x4,bicubic,15.387507896459159,0.5755949618757995,19.160585999998148
Urban100,img_073.png,x4,bicubic,18.213756464239815,0.4628772588819803,21.337597001547692
Urban100,img_074.png,x4,bicubic,20.68184775172235,0.563362420719057,17.28310199905536
Urban100,img_075.png,x4,bicubic,25.38168769368665,0.7808556501155731,18.529310000303667
Urban100,img_076.png,x4,bicubic,20.136630435773068,0.6293622939649313,16.901826000321307
Urban100,img_077.png,x4,bicubic,20.597484648130703,0.6042707870251508,16.85567499953322
Urban100,img_078.png,x4,bicubic,24.569393745664367,0.6494553487208284,18.094737999490462
Urban100,img_079.png,x4,bicubic,22.419933413643708,0.5885710312391627,12.52515600026527
Urban100,img_080.png,x4,bicubic,31.273225053635162,0.9031057985672467,11.605580999457743
Urban100,img_081.png,x4,bicubic,26.392544763139696,0.8705515424968223,15.030255999590736
Urban100,img_082.png,x4,bicubic,26.23712074824232,0.8585109922467886,15.325501999541302
Urban100,img_083.png,x4,bicubic,19.26057278351149,0.5578881672601491,15.746561999549158
Urban100,img_084.png,x4,bicubic,25.109951534499903,0.7067850964661719,16.72812799915846
Urban100,img_085.png,x4,bicubic,24.431054103505822,0.8393546275961622,10.592215001452132
Urban100,img_086.png,x4,bicubic,26.658629292928904,0.8198354244821694,11.628943000687286
Urban100,img_087.png,x4,bicubic,21.629968028855913,0.7253480422643449,15.000700999735272
Urban100,img_088.png,x4,bicubic,17.232800809230337,0.4292006139065063,11.352102999808267
Urban100,img_089.png,x4,bicubic,24.106938358004196,0.6170072576520025,11.350880999088986
Urban100,img_090.png,x4,bicubic,29.148618394783362,0.8787820175174778,10.224887999356724
Urban100,img_091.png,x4,bicubic,20.338274491348805,0.517232111511218,10.037386000476545
Urban100,img_092.png,x4,bicubic,15.305579924279728,0.43783611866475186,10.95011800134671
Urban100,img_093.png,x4,bicubic,22.25860579082307,0.7950111720958803,13.096501999825705
Urban100,img_094.png,x4,bicubic,24.033459224754186,0.6714663906085819,18.98055700075929
Urban100,img_095.png,x4,bicubic,17.43652559263626,0.28663754965687915,11.388290999093442
Urban100,img_096.png,x4,bicubic,20.119182330146117,0.6889778795771347,18.84007599983306
Urban100,img_097.png,x4,bicubic,21.63691598839908,0.646829040763263,16.782247999799438
Urban100,img_098.png,x4,bicubic,18.278010362252914,0.4041813551878768,23.454635998859885
Urban100,img_099.png,x4,bicubic,20.42427079490203,0.5657980504299288,19.98382100100571
Urban100,img_100.png,x4,bicubic,19.616502542896036,0.5504058006308287,23.254732001078082
